year,country,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1744,Poland,48.778025,9.321125,2.025375
1744,Romania,51.373174999999996,10.762875,2.5608750000000002
1744,Saint Pierre And Miquelon,42.66095,5.92275,2.328
1744,San Marino,59.260325,15.144625,2.044375
1744,Serbia,53.181725,11.767625,2.525125
1744,Slovakia,48.766325,9.314625000000001,2.1795
1744,Slovenia,52.223,11.235,2.1858750000000002
1744,Spain,58.167275,14.537375,2.2205
1744,Sweden,39.453125,4.140625,2.35
1744,Switzerland,47.032925000000006,8.351625,2.075625
1744,Ukraine,49.99482499999999,9.997125,2.7828749999999998
1744,United Kingdom,48.358850000000004,9.08825,1.7877500000000002
1744,United Kingdom (Europe),48.853624999999994,9.363125000000002,1.8060000000000003
1745,Albania,42.05885,5.58825,2.169
1745,Andorra,42.014300000000006,5.5634999999999994,2.0905
1745,Austria,30.24095,-0.97725,1.9227500000000002
1745,Belarus,25.5839,-3.5645,2.26425
1745,Belgium,38.25005,3.47225,1.62025
1745,Bosnia And Herzegovina,37.7231,3.1795,2.2689999999999997
1745,Bulgaria,36.72905,2.62725,2.46075
1745,Croatia,39.272,4.04,2.16025
1745,Czech Republic,32.099000000000004,0.05500000000000038,1.7747499999999998
1745,Denmark (Europe),32.61065,0.33924999999999994,1.3510000000000002
1745,Estonia,22.83395,-5.092250000000001,1.5927499999999999
1745,Europe,32.49455,0.2747499999999996,1.7095
1745,Faroe Islands,37.24385,2.9132499999999997,1.6665
1745,Finland,15.655549999999998,-9.08025,2.5545
1745,France,46.30955000000001,7.949750000000002,1.9264999999999999
1745,France (Europe),40.44605,4.69225,1.9535
1745,Germany,34.10465,1.1692500000000008,1.5425
1745,Greece,45.88925,7.7162500000000005,2.059
1745,Guernsey,43.41245,6.340250000000001,1.6837500000000003
1745,Hungary,35.357,1.8650000000000002,2.221
1745,Iceland,25.601,-3.5550000000000006,2.4635
1745,Ireland,41.495900000000006,5.275500000000001,1.6372499999999999
1745,Isle Of Man,40.65305,4.807250000000001,1.5957499999999998
1745,Italy,42.98495,6.10275,1.8107499999999999
1745,Jersey,43.41245,6.340250000000001,1.6837500000000003
1745,Latvia,24.43775,-4.20125,1.67575
1745,Liechtenstein,28.1255,-2.1525000000000003,1.9880000000000002
1745,Lithuania,25.999249999999996,-3.3337499999999998,1.7635
1745,Luxembourg,37.262299999999996,2.9234999999999998,1.698
1745,Macedonia,37.143499999999996,2.8575,2.3989999999999996
1745,Moldova,31.89245,-0.05975000000000019,2.7077500000000003
1745,Monaco,36.822199999999995,2.679,1.841
1745,Montenegro,37.14935,2.8607500000000003,2.2605
1745,Netherlands,38.1353,3.4085,1.47125
1745,Netherlands (Europe),37.267250000000004,2.9262499999999996,1.42375
1745,Norway,17.73005,-7.9277500000000005,2.34525
1745,Poland,30.25085,-0.9717499999999994,1.7905
1745,Romania,32.92115,0.5117499999999997,2.4827500000000002
1745,Saint Pierre And Miquelon,25.49165,-3.6157500000000002,2.223
1745,San Marino,44.7125,7.0625,1.9345000000000003
1745,Serbia,36.212900000000005,2.3405000000000005,2.4477499999999996
1745,Slovakia,31.351550000000003,-0.36024999999999996,2.0275
1745,Slovenia,36.43565,2.4642500000000003,2.0664999999999996
1745,Spain,46.27714999999999,7.931749999999999,2.157
1745,Sweden,19.718149999999998,-6.82325,1.9687500000000004
1745,Switzerland,32.79605,0.44225000000000003,1.9272500000000001
1745,Ukraine,29.083999999999996,-1.6200000000000012,2.71725
1745,United Kingdom,39.29089999999999,4.0504999999999995,1.56525
1745,United Kingdom (Europe),38.8715,3.8175000000000003,1.5682500000000001
1750,Albania,55.57623636363637,13.097909090909091,2.20509090909091
1750,Andorra,53.16685454545455,11.759363636363638,2.099
1750,Austria,44.57038181818182,6.983545454545453,1.9983636363636363
1750,Belarus,44.04298181818182,6.690545454545455,2.7430909090909092
1750,Belgium,50.614454545454535,10.341363636363637,1.6676363636363638
1750,Bosnia And Herzegovina,51.85481818181818,11.030454545454546,2.3211818181818185
1750,Bulgaria,51.836000000000006,11.02,2.5367272727272723
1750,Croatia,53.62323636363636,12.01290909090909,2.216818181818182
1750,Czech Republic,47.22587272727273,8.458818181818181,1.8881818181818182
1750,Denmark (Europe),47.83492727272726,8.797181818181818,1.5054545454545454
1750,Estonia,42.443436363636366,5.801909090909091,2.3519090909090914
1750,Europe,47.463145454545455,8.590636363636362,1.8059090909090907
1750,Faroe Islands,44.896345454545454,7.164636363636363,1.8373636363636363
1750,Finland,36.00745454545454,2.2263636363636365,3.1251818181818183
1750,France,55.992200000000004,13.329,1.9286363636363633
1750,France (Europe),51.95463636363636,11.085909090909091,1.972
1750,Germany,48.26954545454546,9.038636363636364,1.6211818181818183
1750,Greece,59.337909090909086,15.187727272727274,2.085727272727273
1750,Guernsey,52.48727272727272,11.381818181818181,1.7125454545454546
1750,Hungary,50.877418181818186,10.487454545454545,2.333
1750,Iceland,35.53061818181818,1.9614545454545456,2.5274545454545456
1750,Ireland,49.97954545454545,9.988636363636363,1.7005454545454546
1750,Isle Of Man,49.78907272727274,9.882818181818182,1.6852727272727273
1750,Italy,55.88763636363637,13.27090909090909,1.8362727272727275
1750,Jersey,52.48727272727272,11.381818181818181,1.7125454545454546
1750,Latvia,43.38156363636364,6.323090909090908,2.302454545454545
1750,Liechtenstein,41.720163636363644,5.40009090909091,2.0373636363636365
1750,Lithuania,44.340799999999994,6.856,2.2601818181818185
1750,Luxembourg,50.020781818181824,10.011545454545457,1.7412727272727273
1750,Macedonia,51.70656363636363,10.94809090909091,2.4437272727272723
1750,Moldova,49.34103636363636,9.633909090909091,2.897090909090909
1750,Monaco,49.44134545454545,9.689636363636364,1.8613636363636366
1750,Montenegro,51.44229090909091,10.801272727272728,2.3085454545454542
1750,Netherlands,50.6642,10.369000000000002,1.5537272727272724
1750,Netherlands (Europe),49.990509090909086,9.994727272727273,1.505727272727273
1750,Norway,33.873963636363634,1.0410909090909095,2.5199090909090907
1750,Poland,47.020672727272725,8.344818181818182,2.0286363636363633
1750,Romania,48.95338181818182,9.418545454545454,2.6107272727272726
1750,Saint Pierre And Miquelon,40.13289090909092,4.518272727272728,2.2714545454545454
1750,San Marino,57.742618181818195,14.301454545454545,1.9652727272727268
1750,Serbia,51.13825454545454,10.632363636363635,2.5179090909090913
1750,Slovakia,46.91234545454545,8.284636363636363,2.1711818181818185
1750,Slovenia,50.66272727272727,10.368181818181817,2.1206363636363634
1750,Spain,57.41714545454545,14.120636363636363,2.1685454545454546
1750,Sweden,38.330763636363635,3.5170909090909093,2.3356363636363633
1750,Switzerland,45.928563636363634,7.738090909090909,1.9619090909090908
1750,Ukraine,47.103472727272724,8.390818181818181,2.9648181818181816
1750,United Kingdom,48.459527272727286,9.144181818181819,1.657181818181818
1750,United Kingdom (Europe),48.83899999999999,9.355,1.6624545454545454
1751,Albania,56.431850000000004,13.57325,2.210375
1751,Andorra,53.954600000000006,12.197,2.1005
1751,Austria,44.933,7.185,1.995
1751,Belarus,44.0411,6.689500000000001,2.688625
1751,Belgium,50.263925,10.146625,1.6502500000000002
1751,Bosnia And Herzegovina,52.554875,11.419375,2.3295000000000003
1751,Bulgaria,52.651175,11.472875000000002,2.5387500000000003
1751,Croatia,54.295925,12.386624999999999,2.225
1751,Czech Republic,47.386625,8.548124999999999,1.866
1751,Denmark (Europe),46.701499999999996,8.1675,1.3604999999999998
1751,Estonia,41.83385,5.46325,2.177375
1751,Europe,47.63187500000001,8.684375,1.7472499999999997
1751,Faroe Islands,43.958975,6.6438749999999995,1.69625
1751,Finland,35.7494,2.083,2.93175
1751,France,56.17085,13.42825,1.9271249999999998
1751,France (Europe),52.216025,11.231125,1.969875
1751,Germany,48.081649999999996,8.93425,1.5825
1751,Greece,60.235474999999994,15.686375000000002,2.086625
1751,Guernsey,51.894725,11.052625,1.698125
1751,Hungary,51.477575,10.820875000000001,2.332875
1751,Iceland,35.640275,2.022375,2.451125
1751,Ireland,49.636625,9.798125,1.6467500000000002
1751,Isle Of Man,48.78455000000001,9.32475,1.6169999999999998
1751,Italy,56.5079,13.615499999999997,1.8431250000000001
1751,Jersey,51.894725,11.052625,1.698125
1751,Latvia,42.93275,6.073750000000001,2.1639999999999997
1751,Liechtenstein,41.979200000000006,5.543999999999999,2.0389999999999997
1751,Lithuania,43.879325,6.599624999999999,2.155
1751,Luxembourg,49.813025,9.896125,1.7275
1751,Macedonia,52.754000000000005,11.53,2.448875
1751,Moldova,50.026999999999994,10.014999999999999,2.8923750000000004
1751,Monaco,50.218925,10.121625000000002,1.8678750000000002
1751,Montenegro,52.363175,11.312875,2.3161250000000004
1751,Netherlands,49.92732500000001,9.959625,1.4817500000000003
1751,Netherlands (Europe),49.241749999999996,9.57875,1.4292500000000001
1751,Norway,33.39635,0.7757500000000006,2.335125
1751,Poland,46.910525,8.283624999999999,1.9746249999999999
1751,Romania,49.628975,9.793875,2.61025
1751,Saint Pierre And Miquelon,40.8047,4.891500000000001,2.2405
1751,San Marino,57.98795,14.437750000000001,1.97675
1751,Serbia,51.966725,11.092624999999998,2.524625
1751,Slovakia,47.183225,8.435125000000001,2.1605
1751,Slovenia,51.257075,10.698375,2.128125
1751,Spain,58.47867500000001,14.710374999999999,2.1647499999999997
1751,Sweden,37.585175,3.102875,2.08675
1751,Switzerland,46.262750000000004,7.923750000000001,1.964625
1751,Ukraine,47.677324999999996,8.709624999999999,2.95425
1751,United Kingdom,47.897375000000004,8.831875,1.5922499999999997
1751,United Kingdom (Europe),48.24725000000001,9.026250000000001,1.5927499999999999
1752,Albania,46.831700000000005,8.239833333333333,2.2936666666666663
1752,Andorra,45.3536,7.418666666666667,2.2086666666666672
1752,Austria,35.27869999999999,1.8215000000000001,2.2413333333333334
1752,Belarus,32.9699,0.5388333333333334,2.4993333333333334
1752,Belgium,42.909200000000006,6.060666666666667,1.9158333333333333
1752,Bosnia And Herzegovina,42.665600000000005,5.925333333333334,2.4621666666666666
1752,Bulgaria,42.1313,5.628499999999999,2.5853333333333333
1752,Croatia,44.1677,6.759833333333333,2.3830000000000005
1752,Czech Republic,37.82149999999999,3.2341666666666664,2.1986666666666665
1752,Denmark (Europe),39.890899999999995,4.383833333333334,1.8391666666666666
1752,Estonia,31.7186,-0.15633333333333352,1.8635
1752,Europe,38.1122,3.3956666666666657,1.9003333333333334
1752,Faroe Islands,41.494099999999996,5.2745,1.9215
1752,Finland,24.0857,-4.3968333333333325,2.7261666666666664
1752,France,49.7558,9.864333333333333,2.0364999999999998
1752,France (Europe),44.33689999999999,6.853833333333334,2.127333333333333
1752,Germany,39.6326,4.240333333333333,1.9905
1752,Greece,50.74609999999999,10.414500000000002,2.149
1752,Guernsey,48.299299999999995,9.055166666666667,1.8423333333333332
1752,Hungary,40.6148,4.7860000000000005,2.489666666666667
1752,Iceland,29.020699999999994,-1.655166666666667,2.565
1752,Ireland,44.9669,7.203833333333335,1.7878333333333332
1752,Isle Of Man,45.9665,7.759166666666668,1.8056666666666665
1752,Italy,47.7503,8.750166666666667,1.969
1752,Jersey,48.299299999999995,9.055166666666667,1.8423333333333332
1752,Latvia,32.5427,0.3015000000000001,1.9909999999999999
1752,Liechtenstein,32.9489,0.5271666666666665,2.293333333333333
1752,Lithuania,33.9899,1.1055,2.122333333333333
1752,Luxembourg,41.987,5.548333333333333,2.0018333333333334
1752,Macedonia,41.7752,5.430666666666667,2.526666666666667
1752,Moldova,38.0504,3.361333333333333,2.8649999999999998
1752,Monaco,40.63099999999999,4.795,2.011833333333333
1752,Montenegro,41.848099999999995,5.471166666666666,2.4136666666666664
1752,Netherlands,43.5773,6.4318333333333335,1.82
1752,Netherlands (Europe),42.7775,5.9875,1.7923333333333336
1752,Norway,24.215,-4.324999999999999,2.583
1752,Poland,37.1384,2.8546666666666667,2.2358333333333333
1752,Romania,38.6039,3.6688333333333336,2.6566666666666667
1752,Saint Pierre And Miquelon,31.2752,-0.40266666666666656,2.282
1752,San Marino,50.537,10.298333333333334,2.1323333333333334
1752,Serbia,41.12929999999999,5.071833333333333,2.6255
1752,Slovakia,37.3076,2.948666666666666,2.3491666666666666
1752,Slovenia,41.261900000000004,5.145500000000001,2.3173333333333335
1752,Spain,49.318099999999994,9.621166666666666,2.2258333333333336
1752,Sweden,27.314300000000003,-2.6031666666666666,2.3761666666666668
1752,Switzerland,37.2494,2.9163333333333337,2.1798333333333333
1752,Ukraine,35.572700000000005,1.9848333333333328,2.8516666666666666
1752,United Kingdom,43.259299999999996,6.255166666666668,1.7738333333333334
1752,United Kingdom (Europe),43.149800000000006,6.194333333333333,1.7938333333333336
1753,Albania,54.6026,12.556999999999997,3.230583333333333
1753,Andorra,52.22210000000001,11.234499999999999,3.634916666666667
1753,Austria,43.05005,6.138916666666667,3.666083333333333
1753,Belarus,42.17315000000001,5.65175,3.958833333333333
1753,Belgium,49.02275,9.457083333333333,4.168333333333334
1753,Bosnia And Herzegovina,50.65805,10.365583333333333,3.4659999999999993
1753,Bulgaria,50.719100000000005,10.399499999999998,3.4250000000000003
1753,Croatia,52.3175,11.2875,3.499166666666666
1753,Czech Republic,45.490850000000016,7.494916666666665,3.80575
1753,Denmark (Europe),45.622400000000006,7.568000000000002,4.391333333333333
1753,Estonia,40.385299999999994,4.658499999999999,4.193499999999999
1753,Europe,45.925249999999984,7.736249999999999,3.5188333333333333
1753,Faroe Islands,43.69925,6.499583333333334,3.644333333333334
1753,Finland,34.0181,1.1211666666666666,4.511166666666666
1753,France,54.98930000000001,12.771833333333333,3.7224166666666663
1753,France (Europe),50.77400000000001,10.429999999999998,3.920916666666667
1753,Germany,46.45250000000001,8.029166666666665,4.021333333333333
1753,Greece,58.483700000000006,14.713166666666668,3.0410833333333342
1753,Guernsey,51.6668,10.925999999999997,3.84525
1753,Hungary,49.313750000000006,9.61875,3.6290833333333334
1753,Iceland,34.3679,1.3155,3.6608333333333327
1753,Ireland,48.86435,9.369083333333332,3.596083333333333
1753,Isle Of Man,48.75125,9.30625,3.8528333333333333
1753,Italy,54.92735,12.737416666666668,3.311
1753,Jersey,51.6668,10.925999999999997,3.84525
1753,Latvia,41.2436,5.135333333333334,4.124333333333333
1753,Liechtenstein,40.3025,4.6125,3.7445
1753,Lithuania,42.276500000000006,5.709166666666667,4.065416666666667
1753,Luxembourg,48.44795,9.137749999999999,4.134833333333334
1753,Macedonia,50.560249999999996,10.31125,3.3685833333333335
1753,Malta,65.2538,18.47433333333333,2.87825
1753,Moldova,47.8631,8.812833333333334,3.759416666666666
1753,Monaco,48.31805,9.065583333333333,3.587166666666667
1753,Montenegro,50.27989999999999,10.155500000000002,3.358833333333333
1753,Netherlands,48.99215,9.440083333333332,4.23625
1753,Netherlands (Europe),48.28685000000001,9.04825,4.255083333333332
1753,Norway,31.903100000000006,-0.0538333333333334,4.249583333333334
1753,Poland,45.073100000000004,7.262833333333332,3.9400833333333334
1753,Portugal,58.428200000000004,14.68233333333333,3.3052499999999996
1753,Romania,47.5796,8.655333333333333,3.5955833333333325
1753,Saint Pierre And Miquelon,39.5885,4.215833333333333,3.281416666666667
1753,San Marino,56.8691,13.816166666666666,3.3945833333333333
1753,Serbia,49.838300000000004,9.910166666666667,3.52425
1753,Slovakia,45.3122,7.395666666666667,3.689666666666667
1753,Slovenia,49.30010000000001,9.611166666666668,3.5393333333333334
1753,Spain,56.530550000000005,13.628083333333334,3.4148333333333327
1753,Sweden,35.950849999999996,2.1949166666666664,4.50875
1753,Switzerland,44.591,6.995,3.8244166666666675
1753,Tunisia,67.93025,19.961250000000003,3.0461666666666667
1753,Ukraine,45.54515,7.525083333333332,3.831166666666667
1753,United Kingdom,47.16695000000001,8.426083333333333,3.8070833333333334
1753,United Kingdom (Europe),47.467549999999996,8.593083333333334,3.9007500000000004
1754,Albania,54.58670000000001,12.548166666666667,3.2590833333333324
1754,Andorra,52.00910000000001,11.116166666666665,3.495333333333333
1754,Austria,42.63320000000001,5.907333333333335,3.5754999999999995
1754,Belarus,42.24725,5.692916666666669,3.317083333333333
1754,Belgium,48.448249999999994,9.137916666666666,3.6341666666666668
1754,Bosnia And Herzegovina,50.453900000000004,10.252166666666666,3.4949999999999997
1754,Bulgaria,50.82215,10.45675,3.3126666666666664
1754,Croatia,52.03444999999999,11.130250000000002,3.523666666666666
1754,Czech Republic,45.11375,7.2854166666666655,3.527750000000001
1754,Denmark (Europe),45.379549999999995,7.433083333333333,3.678499999999999
1754,Estonia,40.37705,4.6539166666666665,3.1938333333333335
1754,Europe,45.8732,7.7073333333333345,3.135
1754,Faroe Islands,43.919149999999995,6.621749999999999,3.1022499999999997
1754,Finland,34.23905,1.243916666666667,3.717083333333333
1754,France,54.79925,12.666249999999998,3.395
1754,France (Europe),50.42405,10.235583333333333,3.579166666666667
1754,Germany,45.9677,7.759833333333332,3.5988333333333338
1754,Greece,58.6307,14.794833333333337,3.0202499999999994
1754,Guernsey,51.40684999999999,10.781583333333332,3.3563333333333336
1754,Hungary,49.10255000000001,9.501416666666668,3.4888333333333335
1754,Iceland,34.804249999999996,1.5579166666666664,3.312
1754,Ireland,48.841550000000005,9.356416666666666,3.09125
1754,Isle Of Man,48.5762,9.209000000000001,3.2985
1754,Italy,54.613850000000006,12.563249999999998,3.461666666666666
1754,Jersey,51.40684999999999,10.781583333333332,3.3563333333333336
1754,Latvia,41.222150000000006,5.1234166666666665,3.2274166666666666
1754,Liechtenstein,39.788000000000004,4.326666666666666,3.6734166666666668
1754,Lithuania,42.218900000000005,5.677166666666667,3.295
1754,Luxembourg,47.88964999999999,8.827583333333335,3.6393333333333326
1754,Macedonia,50.579,10.321666666666667,3.353666666666666
1754,Malta,65.32295,18.51275,2.9721666666666664
1754,Moldova,47.99779999999999,8.887666666666666,3.4707500000000002
1754,Monaco,47.86294999999999,8.81275,3.6965
1754,Montenegro,50.19425000000001,10.107916666666666,3.3777499999999994
1754,Netherlands,48.4013,9.111833333333335,3.648333333333333
1754,Netherlands (Europe),47.670649999999995,8.705916666666667,3.6597500000000007
1754,Norway,32.151500000000006,0.0841666666666671,3.6322500000000004
1754,Poland,44.8664,7.148000000000001,3.444333333333333
1754,Portugal,58.618249999999996,14.78791666666667,3.042083333333333
1754,Romania,47.605700000000006,8.669833333333335,3.40525
1754,Saint Pierre And Miquelon,40.3124,4.618,2.8444444444444446
1754,San Marino,56.49665000000001,13.609250000000001,3.5498333333333334
1754,Serbia,49.75295,9.86275,3.4782500000000005
1754,Slovakia,45.08449999999999,7.269166666666666,3.445166666666667
1754,Slovenia,48.93215,9.40675,3.5713333333333335
1754,Spain,56.57915,13.655083333333332,3.202833333333334
1754,Sweden,36.093799999999995,2.2743333333333324,3.717666666666666
1754,Switzerland,44.0807,6.711500000000001,3.711583333333334
1754,Tunisia,68.069,20.03833333333333,3.072083333333333
1754,Ukraine,45.743449999999996,7.635249999999999,3.444083333333334
1754,United Kingdom,47.00990000000001,8.338833333333332,3.2589166666666665
1754,United Kingdom (Europe),47.261599999999994,8.478666666666667,3.332416666666667
1755,Albania,54.18065000000001,12.322583333333332,4.07675
1755,Andorra,51.452,10.806666666666667,4.547750000000001
1755,Austria,42.20945,5.671916666666667,4.806416666666667
1755,Belarus,42.0443,5.580166666666666,4.253333333333333
1755,Belgium,47.994049999999994,8.885583333333335,5.086333333333333
1755,Bosnia And Herzegovina,50.068250000000006,10.037916666666668,4.45875
1755,Bulgaria,50.43950000000001,10.244166666666668,4.067333333333334
1755,Croatia,51.6461,10.914499999999999,4.566666666666666
1755,Czech Republic,44.713100000000004,7.062833333333334,4.824000000000001
1755,Denmark (Europe),45.00020000000001,7.222333333333334,4.9543333333333335
1755,Estonia,40.19675,4.55375,4.222250000000001
1755,Europe,45.42605,7.458916666666666,4.169583333333333
1755,Faroe Islands,43.281800000000004,6.267666666666667,3.9530833333333333
1755,Finland,33.85985,1.0332499999999996,4.460999999999999
1755,France,54.2183,12.343499999999999,4.511833333333333
1755,France (Europe),49.83935,9.91075,4.8205
1755,Germany,45.536,7.519999999999999,5.015416666666667
1755,Greece,58.199600000000004,14.555333333333332,3.7388333333333335
1755,Guernsey,50.85079999999999,10.472666666666665,4.599666666666667
1755,Hungary,48.7382,9.299000000000001,4.545083333333333
1755,Iceland,34.164049999999996,1.2022500000000005,3.883999999999999
1755,Ireland,48.2894,9.049666666666667,4.168833333333333
1755,Isle Of Man,48.06425000000001,8.924583333333334,4.479166666666667
1755,Italy,54.19370000000001,12.329833333333333,4.48475
1755,Jersey,50.85079999999999,10.472666666666665,4.599666666666667
1755,Latvia,41.0066,5.003666666666668,4.280833333333334
1755,Liechtenstein,39.296,4.053333333333334,4.971
1755,Lithuania,41.97335,5.54075,4.3709999999999996
1755,Luxembourg,47.38205,8.545583333333335,5.090333333333334
1755,Macedonia,50.178950000000015,10.099416666666666,4.1386666666666665
1755,Malta,64.85855,18.25475,3.737833333333333
1755,Moldova,47.684450000000005,8.713583333333334,4.239666666666667
1755,Monaco,47.3981,8.554499999999999,4.831833333333333
1755,Montenegro,49.80214999999999,9.890083333333331,4.248166666666667
1755,Netherlands,48.06455,8.92475,5.0905
1755,Netherlands (Europe),47.339000000000006,8.521666666666668,5.124916666666667
1755,Norway,31.510550000000006,-0.27191666666666664,4.401416666666667
1755,Poland,44.53939999999999,6.966333333333334,4.640333333333334
1755,Portugal,58.06205,14.478916666666665,3.8359166666666673
1755,Romania,47.26055,8.478083333333334,4.252083333333334
1755,Saint Pierre And Miquelon,35.47058,1.9281,3.5004
1755,San Marino,56.1056,13.392000000000001,4.615833333333334
1755,Serbia,49.37404999999999,9.65225,4.360166666666666
1755,Slovakia,44.73035000000001,7.072416666666666,4.576
1755,Slovenia,48.533899999999996,9.1855,4.689999999999999
1755,Spain,56.0204,13.344666666666669,4.086749999999999
1755,Sweden,35.4569,1.9205000000000003,4.627416666666667
1755,Switzerland,43.5191,6.3995,5.0125
1755,Tunisia,67.57625,19.764583333333334,3.785
1755,Ukraine,45.46084999999999,7.478249999999999,4.18875
1755,United Kingdom,46.49870000000001,8.054833333333333,4.423916666666667
1755,United Kingdom (Europe),46.75385,8.196583333333335,4.539833333333333
1756,Albania,55.446650000000005,13.025916666666667,3.6140833333333333
1756,Andorra,51.97610000000001,11.097833333333334,3.9653333333333336
1756,Austria,43.63445000000001,6.463583333333333,4.492666666666666
1756,Belarus,43.335350000000005,6.297416666666667,4.601666666666667
1756,Belgium,48.9164,9.398,5.0847500000000005
1756,Bosnia And Herzegovina,51.385999999999996,10.770000000000001,3.979583333333333
1756,Bulgaria,51.82205,11.01225,3.8379166666666666
1756,Croatia,52.97165000000001,11.650916666666669,4.084666666666666
1756,Czech Republic,46.5434,8.079666666666666,4.749833333333334
1756,Denmark (Europe),46.4048,8.002666666666666,5.09325
1756,Estonia,41.06855,5.038083333333333,4.827166666666666
1756,Europe,46.510250000000006,8.061250000000001,4.129833333333333
1756,Faroe Islands,44.20010000000001,6.777833333333334,4.051083333333334
1756,Finland,34.564249999999994,1.4245833333333333,4.895833333333334
1756,France,54.879799999999996,12.710999999999999,4.238833333333333
1756,France (Europe),50.40905,10.22725,4.498583333333333
1756,Germany,47.13575,8.40875,5.016166666666666
1756,Greece,59.461999999999996,15.256666666666666,3.360333333333333
1756,Guernsey,51.49699999999999,10.831666666666665,4.462166666666667
1756,Hungary,50.296099999999996,10.1645,4.3157499999999995
1756,Iceland,35.129000000000005,1.7383333333333333,3.9163333333333337
1756,Ireland,49.10255,9.501416666666668,4.14575
1756,Isle Of Man,48.90965,9.39425,4.482666666666666
1756,Italy,55.12774999999999,12.848750000000003,3.7328333333333323
1756,Jersey,51.49699999999999,10.831666666666665,4.462166666666667
1756,Latvia,42.0743,5.596833333333333,4.7940000000000005
1756,Liechtenstein,40.348850000000006,4.63825,4.610833333333333
1756,Lithuania,43.27355,6.263083333333332,4.776916666666667
1756,Luxembourg,48.29525,9.052916666666667,5.0805
1756,Macedonia,51.49295,10.829416666666669,3.7527500000000003
1756,Malta,65.83024999999999,18.794583333333332,3.111166666666667
1756,Moldova,49.12055000000001,9.511416666666667,4.258416666666668
1756,Monaco,47.95340000000001,8.863,3.944416666666667
1756,Montenegro,51.10894999999999,10.616083333333334,3.79875
1756,Netherlands,49.2236,9.568666666666669,5.140250000000001
1756,Netherlands (Europe),48.49985,9.166583333333334,5.180666666666667
1756,Norway,32.350550000000005,0.19475000000000028,4.594416666666667
1756,Poland,46.35755,7.976416666666666,4.782833333333332
1756,Portugal,58.70180000000001,14.834333333333333,3.5940833333333333
1756,Romania,48.732499999999995,9.295833333333333,4.124916666666666
1756,Saint Pierre And Miquelon,41.5788,5.3215555555555545,3.0876666666666663
1756,San Marino,57.190850000000005,13.99491666666667,3.8990000000000005
1756,Serbia,50.771300000000004,10.428500000000001,4.015416666666667
1756,Slovakia,46.4228,8.012666666666668,4.473750000000001
1756,Slovenia,49.831849999999996,9.906583333333332,4.192583333333332
1756,Spain,56.6162,13.675666666666666,3.713083333333334
1756,Sweden,36.307399999999994,2.3930000000000002,4.8989166666666675
1756,Switzerland,44.2208,6.789333333333334,4.613916666666666
1756,Tunisia,68.41235,20.229083333333335,3.2291666666666674
1756,Ukraine,46.8239,8.235499999999998,4.326333333333333
1756,United Kingdom,47.36495,8.536083333333332,4.428333333333334
1756,United Kingdom (Europe),47.605250000000005,8.669583333333334,4.546916666666667
1757,Albania,54.91460000000001,12.730333333333332,4.716
1757,Andorra,51.562850000000005,10.868250000000002,5.27075
1757,Austria,42.9749,6.097166666666667,6.064666666666667
1757,Belarus,43.342999999999996,6.301666666666667,5.762249999999999
1757,Belgium,48.598549999999996,9.221416666666668,6.653833333333334
